#Digilent WaveForms Logic Analyzer Acquisition
#Device Name: DDiscovery
#Serial Number: SN:210321B565AC
#Date Time: 2024-03-17 21:23:40.612.472.220
#Sample rate: 29994Hz
#Samples: 30000

Time (s),SPI MOSI,SPI MISO
0.11809028,h00,h00
0.11812362,h00,h00
0.11815696,h00,h00
0.1181903,h00,h00
0.11822364,h00,h00
0.11825698,h00,h00
0.11829032,h00,h00
0.11832366,h00,h00
0.118357,h00,h00
0.11839034,h00,h00
0.11842368,h00,h00
0.11845702,h00,h00
0.11849036,h00,h00
0.1185237,h00,h00
0.11855704,h00,h00
0.11859038,h00,h00
0.11862372,h00,h00
0.11865706,h00,h00
0.1186904,h00,h00
0.11872374,h00,h00
0.11875708,h00,h00
0.11879042,h00,h00
0.11882376,h00,h00
0.1188571,h00,h00
0.11889044,h00,h00
0.11892378,h00,h00
0.11895712,h00,h00
0.11899046,h00,h00
0.1190238,h00,h00
0.11905714,h00,h00
0.11909048,h00,h00
0.11912382,h00,h00
0.11915716,h00,h00
0.1191905,h00,h00
0.11922384,h00,h00
0.11925718,h00,h00
0.11929052,h00,h00
0.11932386,h00,h00
0.1193572,h00,h00
0.11939054,h00,h00
0.11942388,h00,h00
0.11945722,h00,h00
0.11949056,h00,h00
0.1195239,h00,h00
0.11955724,h00,h00
0.11959058,h00,h00
0.11962392,h00,h00
0.11965726,h00,h00
0.1196906,h00,h00
0.11972394,h00,h00
0.11975728,h00,h00
0.11979062,h00,h00
0.11982396,h00,h00
0.1198573,h00,h00
0.11989064,h00,h00
0.11992398,h00,h00
0.11995732,h00,h00
0.11999066,h00,h00
0.120024,h00,h00
0.12005734,h00,h00
0.12009068,h00,h00
0.12012402,h00,h00
0.12015736,h00,h00
0.1201907,h00,h00
0.12022404,h00,h00
0.12025738,h00,h00
0.12029072,h00,h00
0.12032406,h00,h00
0.1203574,h00,h00
0.12039074,h00,h00
0.12042408,h00,h00
0.12045742,h00,h00
0.12049076,h00,h00
0.1205241,h00,h00
0.12055744,h00,h00
0.12059078,h00,h00
0.12062412,h00,h00
0.12065746,h00,h00
0.1206908,h00,h00
0.12072414,h00,h00
0.12075748,h00,h00
0.12079082,h00,h00
0.12082416,h00,h00
0.1208575,h00,h00
0.12089084,h00,h00
0.12092418,h00,h00
0.12095752,h00,h00
0.12099086,h00,h00
0.1210242,h00,h00
0.12105754,h00,h00
0.12109088,h00,h00
0.12112422,h00,h00
0.12115756,h00,h00
0.1211909,h00,h00
0.12122424,h00,h00
0.12125758,h00,h00
0.12129092,h00,h00
0.12132426,h00,h00
0.1213576,h00,h00
0.12139094,h00,h00
0.12142428,h00,h00
0.12145762,h00,h00
0.12149096,h00,h00
0.1215243,h00,h00
0.12155764,h00,h00
0.12159098,h00,h00
0.12162432,h00,h00
0.12165766,h00,h00
0.121691,h00,h00
0.12172434,h00,h00
0.12175768,h00,h00
0.12179102,h00,h00
0.12182436,h00,h00
0.1218577,h00,h00
0.12189104,h00,h00
0.12192438,h00,h00
0.12195772,h00,h00
0.12199106,h00,h00
0.1220244,h00,h00
0.12205774,h00,h00
0.12209108,h00,h00
0.12212442,h00,h00
0.12215776,h00,h00
0.1221911,h00,h00
0.12222444,h10,h00
0.12225778,h10,h00
0.12229112,h10,h00
0.12232446,h10,h00
0.1223578,h10,h00
0.12239114,h10,h00
0.12242448,h10,h00
0.12245782,h10,h00
0.12249116,h10,h00
0.1225245,h10,h00
0.12255784,h10,h00
0.12259118,h10,h00
0.12262452,h10,h00
0.12265786,h10,h00
0.1226912,h10,h00
0.12272454,h10,h00
0.12275788,h10,h00
0.12279122,h10,h00
0.12282456,h10,h00
0.1228579,h10,h00
0.12289124,h10,h00
0.12292458,h10,h00
0.12295792,h10,h00
0.12299126,h10,h00
0.1230246,h10,h00
0.12305794,h10,h00
0.12309128,h10,h00
0.12312462,h10,h00
0.12315796,h10,h00
0.1231913,h10,h00
0.12322464,h10,h00
0.12325798,h10,h00
0.12329132,h10,h00
0.12332466,h10,h00
0.123358,h10,h00
0.12339134,h10,h00
0.12342468,h10,h00
0.12345802,h10,h00
0.12349136,h10,h00
0.1235247,h10,h00
0.12355804,h10,h00
0.12359138,h10,h00
0.12362472,h10,h00
0.12365806,h10,h00
0.1236914,h10,h00
0.12372474,h10,h00
0.12375808,h10,h00
0.12379142,h10,h00
0.12382476,h10,h00
0.1238581,h10,h00
0.12389144,h10,h00
0.12392478,h10,h00
0.12395812,h10,h00
0.12399146,h10,h00
0.1240248,h10,h00
0.12405814,h10,h00
0.12409148,h10,h00
0.12412482,h10,h00
0.12415816,h10,h00
0.1241915,h10,h00
0.12422484,h10,h00
0.12425818,h10,h00
0.12429152,h10,h00
0.12432486,h10,h00
0.1243582,h10,h00
0.12439154,h10,h00
0.12442488,h10,h00
0.12445822,h10,h00
0.12449156,h10,h00
0.1245249,h10,h00
0.12455824,h10,h00
0.12459158,h10,h00
0.12462492,h10,h00
0.12465826,h10,h00
0.1246916,h10,h00
0.12472494,h10,h00
0.12475828,h10,h00
0.12479162,h10,h00
0.12482496,h10,h00
0.1248583,h10,h00
0.12489164,h10,h00
0.12492498,h10,h00
0.12495832,h10,h00
0.12499166,h10,h00
0.125025,h10,h00
0.12505834,h10,h00
0.12509168,h10,h00
0.12512502,h10,h00
0.12515836,h10,h00
0.1251917,h10,h00
0.12522504,h10,h00
0.12525838,h10,h00
0.12529172,h10,h00
0.12532506,h10,h00
0.1253584,h10,h00
0.12539174,h10,h00
0.12542508,h10,h00
0.12545842,h10,h00
0.12549176,h10,h00
0.1255251,h10,h00
0.12555844,h10,h00
0.12559178,h10,h00
0.12562512,h10,h00
0.12565846,h10,h00
0.1256918,h10,h00
0.12572514,h10,h00
0.12575848,h10,h00
0.12579182,h10,h00
0.12582516,h10,h00
0.1258585,h10,h00
0.12589184,h10,h00
0.12592518,h10,h00
0.12595852,h10,h00
0.12599186,h10,h00
0.1260252,h10,h00
0.12605854,h10,h00
0.12609188,h10,h00
0.12612522,h10,h00
0.12615856,h10,h00
0.1261919,h10,h00
0.12622524,h10,h00
0.12625858,h10,h00
0.12629192,h10,h00
0.12632526,h10,h00
0.1263586,h00,h00
0.12639194,h00,h00
0.12642528,h00,h00
0.12645862,h00,h00
0.12649196,h00,h00
0.1265253,h00,h00
0.12655864,h00,h00
0.12659198,h00,h00
0.12662532,h00,h00
0.12665866,h00,h00
0.126692,h00,h00
0.12672534,h00,h00
0.12675868,h00,h00
0.12679202,h00,h00
0.12682536,h00,h00
0.1268587,h00,h00
0.12689204,h00,h00
0.12692538,h00,h00
0.12695872,h00,h00
0.12699206,h00,h00
0.1270254,h00,h00
0.12705874,h00,h00
0.12709208,h00,h00
0.12712542,h00,h00
0.12715876,h00,h00
0.1271921,h00,h00
0.12722544,h00,h00
0.12725878,h00,h00
0.12729212,h00,h00
0.12732546,h00,h00
0.1273588,h00,h00
0.12739214,h00,h00
0.12742548,h00,h00
0.12745882,h00,h00
0.12749216,h00,h00
0.1275255,h00,h00
0.12755884,h00,h00
0.12759218,h00,h00
0.12762552,h00,h00
0.12765886,h00,h00
0.1276922,h00,h00
0.12772554,h00,h00
0.12775888,h00,h00
0.12779222,h00,h00
0.12782556,h00,h00
0.1278589,h00,h00
0.12789224,h00,h00
0.12792558,h00,h00
0.12795892,h00,h00
0.12799226,h00,h00
0.1280256,h00,h00
0.12805894,h00,h00
0.12809228,h00,h00
0.12812562,h00,h00
0.12815896,h00,h00
0.1281923,h00,h00
0.12822564,h00,h00
0.12825898,h00,h00
0.12829232,h00,h00
0.12832566,h00,h00
0.128359,h00,h00
0.12839234,h00,h00
0.12842568,h00,h00
0.12845902,h00,h00
0.12849236,h00,h00
0.1285257,h00,h00
0.12855904,h00,h00
0.12859238,h00,h00
0.12862572,h00,h00
0.12865906,h00,h00
0.1286924,h00,h00
0.12872574,h00,h00
0.12875908,h00,h00
0.12879242,h00,h00
0.12882576,h00,h00
0.1288591,h00,h00
0.12889244,h00,h00
0.12892578,h00,h00
0.12895912,h00,h00
0.12899246,h00,h00
0.1290258,h00,h00
0.12905914,h00,h00
0.12909248,h00,h00
0.12912582,h00,h00
0.12915916,h00,h00
0.1291925,h00,h00
0.12922584,h00,h00
0.12925918,h00,h00
0.12929252,h00,h00
0.12932586,h00,h00
0.1293592,h00,h00
0.12939254,h00,h00
0.12942588,h00,h00
0.12945922,h00,h00
0.12949256,h00,h00
0.1295259,h00,h00
0.12955924,h00,h00
0.12959258,h00,h00
0.12962592,h00,h00
0.12965926,h00,h00
0.1296926,h00,h00
0.12972594,h00,h00
0.12975928,h00,h00
0.12979262,h00,h00
0.12982596,h00,h00
0.1298593,h00,h00
0.12989264,h00,h00
0.12992598,h00,h00
0.12995932,h00,h00
0.12999266,h00,h00
0.130026,h00,h00
0.13005934,h00,h00
0.13009268,h00,h00
0.13012602,h00,h00
0.13015936,h00,h00
0.1301927,h00,h00
0.13022604,h00,h00
0.13025938,h00,h00
0.13029272,h00,h00
0.13032606,h00,h00
0.1303594,h00,h00
0.13039274,h00,h00
0.13042608,h00,h00
0.13045942,h00,h00
0.13049276,h00,h00
0.1305261,h00,h00
0.13055944,h00,h00
0.13059278,h00,h00
0.13062612,h00,h00
0.13065946,h00,h00
0.1306928,h00,h00
0.13072614,h00,h00
0.13075948,h00,h00
0.13079282,h00,h00
0.13082616,h00,h00
0.1308595,h00,h00
0.13089284,h00,h00
0.13092618,h00,h00
0.13095952,h00,h00
0.13099286,h00,h00
0.1310262,h00,h00
0.13105954,h00,h00
0.13109288,h00,h00
0.13112622,h00,h00
0.13115956,h00,h00
0.1311929,h00,h00
0.13122624,h00,h00
0.13125958,h00,h00
0.13129292,h00,h00
0.13132626,h00,h00
0.1313596,h00,h00
0.13139294,h00,h00
0.13142628,h00,h00
0.13145962,h00,h00
0.13149296,h00,h00
0.1315263,h00,h00
0.13155964,h00,h00
0.13159298,h00,h00
0.13162632,h00,h00
0.13165966,h00,h00
0.131693,h00,h00
0.13172634,h00,h00
0.13175968,h00,h00
0.13179302,h00,h00
0.13182636,h00,h00
0.1318597,h00,h00
0.13189304,h00,h00
0.13192638,h00,h00
0.13195972,h00,h00
0.13199306,h00,h00
0.1320264,h00,h00
0.13205974,h00,h00
0.13209308,h00,h00
0.13212642,h00,h00
0.13215976,h00,h00
0.1321931,h00,h00
0.13222644,h00,h00
0.13225978,h00,h00
0.13229312,h00,h00
0.13232646,h00,h00
0.1323598,h00,h00
0.13239314,h00,h00
0.13242648,h00,h00
0.13245982,h00,h00
0.13249316,h00,h00
0.1325265,h00,h00
0.13255984,h00,h00
0.13259318,h00,h00
0.13262652,h00,h00
0.13265986,h00,h00
0.1326932,h00,h00
0.13272654,h00,h00
0.13275988,h00,h00
0.13279322,h00,h00
0.13282656,h00,h00
0.1328599,h00,h00
0.13289324,h00,h00
0.13292658,h00,h00
0.13295992,h00,h00
0.13299326,h00,h00
0.1330266,h00,h00
0.13305994,h00,h00
0.13309328,h00,h00
0.13312662,h00,h00
0.13315996,h00,h00
0.1331933,h00,h00
0.13322664,h00,h00
0.13325998,h00,h00
0.13329332,h00,h00
0.13332666,h00,h00
0.13336,h00,h00
0.13339334,h00,h00
0.13342668,h00,h00
0.13346002,h00,h00
0.13349336,h00,h00
0.1335267,h00,h00
0.13356004,h00,h00
0.13359338,h00,h00
0.13362672,h00,h00
0.13366006,h00,h00
0.1336934,h00,h00
0.13372674,h00,h00
0.13376008,h00,h00
0.13379342,h00,h00
0.13382676,h00,h00
0.1338601,h00,h00
0.13389344,h00,h00
0.13392678,h00,h00
0.13396012,h00,h00
0.13399346,h00,h00
0.1340268,h00,h00
0.13406014,h00,h00
0.13409348,h00,h00
0.13412682,h00,h00
0.13416016,h00,h00
0.1341935,h00,h00
0.13422684,h00,h00
0.13426018,h00,h00
0.13429352,h00,h00
0.13432686,h00,h00
0.1343602,h00,h00
0.13439354,h00,h00
0.13442688,h00,h00
0.13446022,h00,h00
0.13449356,h00,h00
0.1345269,h00,h00
0.13456024,h00,h00
0.13459358,h00,h00
0.13462692,h00,h00
0.13466026,h00,h00
0.1346936,h00,h00
0.13472694,h00,h00
0.13476028,h00,h00
0.13479362,h00,h00
0.13482696,h00,h00
0.1348603,h00,h00
0.13489364,h00,h00
0.13492698,h00,h00
0.13496032,h00,h00
0.13499366,h00,h00
0.135027,h00,h00
0.13506034,h00,h00
0.13509368,h00,h00
0.13512702,h00,h00
0.13516036,h00,h00
0.1351937,h00,h00
0.13522704,h00,h00
0.13526038,h00,h00
0.13529372,h00,h00
0.13532706,h00,h00
0.1353604,h00,h00
0.13539374,h00,h00
0.13542708,h00,h00
0.13546042,h00,h00
0.13549376,h00,h00
0.1355271,h00,h00
0.13556044,h00,h00
0.13559378,h00,h00
0.13562712,h00,h00
0.13566046,h00,h00
0.1356938,h00,h00
0.13572714,h00,h00
0.13576048,h00,h00
0.13579382,h00,h00
0.13582716,h00,h00
0.1358605,h00,h00
0.13589384,h00,h00
0.13592718,h00,h00
0.13596052,h00,h00
0.13599386,h00,h00
0.1360272,h00,h00
0.13606054,h00,h00
0.13609388,h00,h00
0.13612722,h00,h00
0.13616056,h00,h00
0.1361939,h00,h00
0.13622724,h00,h00
0.13626058,h00,h00
0.13629392,h00,h00
0.13632726,h00,h00
0.1363606,h00,h00
0.13639394,h00,h00
0.13642728,h00,h00
0.13646062,h00,h00
0.13649396,h00,h00
0.1365273,h00,h00
0.13656064,h00,h00
0.13659398,h00,h00
0.13662732,h00,h00
0.13666066,h00,h00
0.136694,h00,h00
0.13672734,h00,h00
0.13676068,h00,h00
0.13679402,h00,h00
0.13682736,h00,h00
0.1368607,h00,h00
0.13689404,h00,h00
0.13692738,h00,h00
0.13696072,h00,h00
0.13699406,h00,h00
0.1370274,h00,h00
0.13706074,h00,h00
0.13709408,h00,h00
0.13712742,h00,h00
0.13716076,h00,h00
0.1371941,h00,h00
0.13722744,h00,h00
0.13726078,h00,h00
0.13729412,h00,h00
0.13732746,h00,h00
0.1373608,h00,h00
0.13739414,h00,h00
0.13742748,h00,h00
0.13746082,h00,h00
0.13749416,h00,h00
0.1375275,h00,h00
0.13756084,h00,h00
0.13759418,h00,h00
0.13762752,h00,h00
0.13766086,h00,h00
0.1376942,h00,h00
0.13772754,h00,h00
0.13776088,h00,h00
0.13779422,h00,h00
0.13782756,h00,h00
0.1378609,h00,h00
0.13789424,h00,h00
0.13792758,h00,h00
0.13796092,h00,h00
0.13799426,h00,h00
0.1380276,h00,h00
0.13806094,h00,h00
0.13809428,h00,h00
0.13812762,h00,h00
0.13816096,h00,h00
0.1381943,h00,h00
0.13822764,h00,h00
0.13826098,h00,h00
0.13829432,h00,h00
0.13832766,h00,h00
0.138361,h00,h00
0.13839434,h00,h00
0.13842768,h00,h00
0.13846102,h00,h00
0.13849436,h00,h00
0.1385277,h00,h00
0.13856104,h00,h00
0.13859438,h00,h00
0.13862772,h00,h00
0.13866106,h00,h00
0.1386944,h00,h00
0.13872774,h00,h00
0.13876108,h00,h00
0.13879442,h00,h00
0.13882776,h00,h00
0.1388611,h00,h00
0.13889444,h00,h00
0.13892778,h00,h00
0.13896112,h00,h00
0.13899446,h00,h00
0.1390278,h00,h00
0.13906114,h00,h00
0.13909448,h00,h00
0.13912782,h00,h00
0.13916116,h00,h00
0.1391945,h00,h00
0.13922784,h00,h00
0.13926118,h00,h00
0.13929452,h00,h00
0.13932786,h00,h00
0.1393612,h00,h00
0.13939454,h00,h00
0.13942788,h00,h00
0.13946122,h00,h00
0.13949456,h00,h00
0.1395279,h00,h00
0.13956124,h00,h00
0.13959458,h00,h00
0.13962792,h00,h00
0.13966126,h00,h00
0.1396946,h00,h00
0.13972794,h00,h00
0.13976128,h00,h00
0.13979462,h00,h00
0.13982796,h00,h00
0.1398613,h00,h00
0.13989464,h00,h00
0.13992798,h00,h00
0.13996132,h00,h00
0.13999466,h00,h00
0.140028,h00,h00
0.14006134,h00,h00
0.14009468,h00,h00
0.14012802,h00,h00
0.14016136,h00,h00
0.1401947,h00,h00
0.14022804,h00,h00
0.14026138,h00,h00
0.14029472,h00,h00
0.14032806,h00,h00
0.1403614,h00,h00
0.14039474,h00,h00
0.14042808,h00,h00
0.14046142,h00,h00
0.14049476,h00,h00
0.1405281,h00,h00
0.14056144,h00,h00
0.14059478,h00,h00
0.14062812,h00,h00
0.14066146,h00,h00
0.1406948,h00,h00
0.14072814,h00,h00
0.14076148,h00,h00
0.14079482,h00,h00
0.14082816,h00,h00
0.1408615,h00,h00
0.14089484,h00,h00
0.14092818,h00,h00
0.14096152,h00,h00
0.14099486,h00,h00
0.1410282,h00,h00
0.14106154,h00,h00
0.14109488,h00,h00
0.14112822,h00,h00
0.14116156,h00,h00
0.1411949,h00,h00
0.14122824,h00,h00
0.14126158,h00,h00
0.14129492,h00,h00
0.14132826,h00,h00
0.1413616,h00,h00
0.14139494,h00,h00
0.14142828,h00,h00
0.14146162,h00,h00
0.14149496,h00,h00
0.1415283,h00,h00
0.14156164,h00,h00
0.14159498,h00,h00
0.14162832,h00,h00
0.14166166,h00,h00
0.141695,h00,h00
0.14172834,h00,h00
0.14176168,h00,h00
0.14179502,h00,h00
0.14182836,h00,h00
0.1418617,h00,h00
0.14189504,h00,h00
0.14192838,h00,h00
0.14196172,h00,h00
0.14199506,h00,h00
0.1420284,h00,h00
0.14206174,h00,h00
0.14209508,h00,h00
0.14212842,h00,h00
0.14216176,h00,h00
0.1421951,h00,h00
0.14222844,h00,h00
0.14226178,h00,h00
0.14229512,h00,h00
0.14232846,h00,h00
0.1423618,h00,h00
0.14239514,h00,h00
0.14242848,h00,h00
0.14246182,h00,h00
0.14249516,h00,h00
0.1425285,h00,h00
0.14256184,h00,h00
0.14259518,h00,h00
0.14262852,h00,h00
0.14266186,h00,h00
0.1426952,h00,h00
0.14272854,h00,h00
0.14276188,h00,h00
0.14279522,h00,h00
0.14282856,h00,h00
0.1428619,h00,h00
0.14289524,h00,h00
0.14292858,h00,h00
0.14296192,h00,h00
0.14299526,h00,h00
0.1430286,h00,h00
0.14306194,h00,h00
0.14309528,h00,h00
0.14312862,h00,h00
0.14316196,h00,h00
0.1431953,h00,h00
0.14322864,h00,h00
0.14326198,h00,h00
0.14329532,h00,h00
0.14332866,h00,h00
0.143362,h00,h00
0.14339534,h00,h00
0.14342868,h00,h00
0.14346202,h00,h00
0.14349536,h00,h00
0.1435287,h00,h00
0.14356204,h00,h00
0.14359538,h00,h00
0.14362872,h00,h00
0.14366206,h00,h00
0.1436954,h00,h00
0.14372874,h00,h00
0.14376208,h00,h00
0.14379542,h00,h00
0.14382876,h00,h00
0.1438621,h00,h00
0.14389544,h00,h00
0.14392878,h00,h00
0.14396212,h00,h00
0.14399546,h00,h00
0.1440288,h00,h00
0.14406214,h00,h00
0.14409548,h00,h00
0.14412882,h00,h00
0.14416216,h00,h00
0.1441955,h00,h00
0.14422884,h00,h00
0.14426218,h00,h00
0.14429552,h00,h00
0.14432886,h00,h00
0.1443622,h00,h00
0.14439554,h00,h00
0.14442888,h00,h00
0.14446222,h00,h00
0.14449556,h00,h00
0.1445289,h00,h00
0.14456224,h00,h00
0.14459558,h00,h00
0.14462892,h00,h00
0.14466226,h00,h00
0.1446956,h00,h00
0.14472894,h00,h00
0.14476228,h00,h00
0.14479562,h00,h00
0.14482896,h00,h00
0.1448623,h00,h00
0.14489564,h00,h00
0.14492898,h00,h00
0.14496232,h00,h00
0.14499566,h00,h00
0.145029,h00,h00
0.14506234,h00,h00
0.14509568,h00,h00
0.14512902,h00,h00
0.14516236,h00,h00
0.1451957,h00,h00
0.14522904,h00,h00
0.14526238,h00,h00
0.14529572,h00,h00
0.14532906,h00,h00
0.1453624,h00,h00
0.14539574,h00,h00
0.14542908,h00,h00
0.14546242,h00,h00
0.14549576,h00,h00
0.1455291,h00,h00
0.14556244,h00,h00
0.14559578,h00,h00
0.14562912,h00,h00
0.14566246,h00,h00
0.1456958,h00,h00
0.14572914,h00,h00
0.14576248,h00,h00
0.14579582,h00,h00
0.14582916,h00,h00
0.1458625,h00,h00
0.14589584,h00,h00
0.14592918,h00,h00
0.14596252,h00,h00
0.14599586,h00,h00
0.1460292,h00,h00
0.14606254,h00,h00
0.14609588,h00,h00
0.14612922,h00,h00
0.14616256,h00,h00
0.1461959,h00,h00
0.14622924,h00,h00
0.14626258,h00,h00
0.14629592,h00,h00
0.14632926,h00,h00
0.1463626,h00,h00
0.14639594,h00,h00
0.14642928,h00,h00
0.14646262,h00,h00
0.14649596,h00,h00
0.1465293,h00,h00
0.14656264,h00,h00
0.14659598,h00,h00
0.14662932,h00,h00
0.14666266,h00,h00
0.146696,h00,h00
0.14672934,h00,h00
0.14676268,h00,h00
0.14679602,h00,h00
0.14682936,h00,h00
0.1468627,h00,h00
0.14689604,h00,h00
0.14692938,h00,h00
0.14696272,h00,h00
0.14699606,h00,h00
0.1470294,h00,h00
0.14706274,h00,h00
0.14709608,h00,h00
0.14712942,h00,h00
0.14716276,h00,h00
0.1471961,h00,h00
0.14722944,h00,h00
0.14726278,h00,h00
0.14729612,h00,h00
0.14732946,h00,h00
0.1473628,h00,h00
0.14739614,h00,h00
0.14742948,h00,h00
0.14746282,h00,h00
0.14749616,h00,h00
0.1475295,h00,h00
0.14756284,h00,h00
0.14759618,h00,h00
0.14762952,h00,h00
0.14766286,h00,h00
0.1476962,h00,h00
0.14772954,h00,h00
0.14776288,h00,h00
0.14779622,h00,h00
0.14782956,h00,h00
0.1478629,h00,h00
0.14789624,h00,h00
0.14792958,h00,h00
0.14796292,h00,h00
0.14799626,h00,h00
0.1480296,h00,h00
0.14806294,h00,h00
0.14809628,h00,h00
0.14812962,h00,h00
0.14816296,h00,h00
0.1481963,h00,h00
0.14822964,h00,h00
0.14826298,h00,h00
0.14829632,h00,h00
0.14832966,h00,h00
0.148363,h00,h00
0.14839634,h00,h00
0.14842968,h00,h00
0.14846302,h00,h00
0.14849636,h00,h00
0.1485297,h00,h00
0.14856304,h00,h00
0.14859638,h00,h00
0.14862972,h00,h00
0.14866306,h00,h00
0.1486964,h00,h00
0.14872974,h00,h00
0.14876308,h00,h00
0.14879642,h00,h00
0.14882976,h00,h00
0.1488631,h00,h00
0.14889644,h00,h00
0.14892978,h00,h00
0.14896312,h00,h00
0.14899646,h00,h00
0.1490298,h00,h00
0.14906314,h00,h00
0.14909648,h00,h00
0.14912982,h00,h00
0.14916316,h00,h00
0.1491965,h00,h00
0.14922984,h00,h00
0.14926318,h00,h00
0.14929652,h00,h00
0.14932986,h00,h00
0.1493632,h00,h00
0.14939654,h00,h00
0.14942988,h00,h00
0.14946322,h00,h00
0.14949656,h00,h00
0.1495299,h00,h00
0.14956324,h00,h00
0.14959658,h00,h00
0.14962992,h00,h00
0.14966326,h00,h00
0.1496966,h00,h00
0.14972994,h00,h00
0.14976328,h00,h00
0.14979662,h00,h00
0.14982996,h00,h00
0.1498633,h00,h00
0.14989664,h00,h00
0.14992998,h00,h00
0.14996332,h00,h00
0.14999666,h00,h00
0.15003,h00,h00
0.15006334,h00,h00
0.15009668,h00,h00
0.15013002,h00,h00
0.15016336,h00,h00
0.1501967,h00,h00
0.15023004,h00,h00
0.15026338,h00,h00
0.15029672,h00,h00
0.15033006,h00,h00
0.1503634,h00,h00
0.15039674,h00,h00
0.15043008,h00,h00
0.15046342,h00,h00
0.15049676,h00,h00
0.1505301,h00,h00
0.15056344,h00,h00
0.15059678,h00,h00
0.15063012,h00,h00
0.15066346,h00,h00
0.1506968,h00,h00
0.15073014,h00,h00
0.15076348,h00,h00
0.15079682,h00,h00
0.15083016,h00,h00
0.1508635,h00,h00
0.15089684,h00,h00
0.15093018,h00,h00
0.15096352,h00,h00
0.15099686,h00,h00
0.1510302,h00,h00
0.15106354,h00,h00
0.15109688,h00,h00
0.15113022,h00,h00
0.15116356,h00,h00
0.1511969,h00,h00
0.15123024,h00,h00
0.15126358,h00,h00
0.15129692,h00,h00
0.15133026,h00,h00
0.1513636,h00,h00
0.15139694,h00,h00
0.15143028,h00,h00
0.15146362,h00,h00
0.15149696,h00,h00
0.1515303,h00,h00
0.15156364,h00,h00
0.15159698,h00,h00
0.15163032,h00,h00
0.15166366,h00,h00
0.151697,h00,h00
0.15173034,h00,h00
0.15176368,h00,h00
0.15179702,h00,h00
0.15183036,h00,h00
0.1518637,h00,h00
0.15189704,h00,h00
0.15193038,h00,h00
0.15196372,h00,h00
0.15199706,h00,h00
0.1520304,h00,h00
0.15206374,h00,h00
0.15209708,h00,h00
0.15213042,h00,h00
0.15216376,h00,h00
0.1521971,h00,h00
0.15223044,h00,h00
0.15226378,h00,h00
0.15229712,h00,h00
0.15233046,h00,h00
0.1523638,h00,h00
0.15239714,h00,h00
0.15243048,h00,h00
0.15246382,h00,h00
0.15249716,h00,h00
0.1525305,h00,h00
0.15256384,h00,h00
0.15259718,h00,h00
0.15263052,h00,h00
0.15266386,h00,h00
0.1526972,h00,h00
0.15273054,h00,h00
0.15276388,h00,h00
0.15279722,h00,h00
0.15283056,h00,h00
0.1528639,h00,h00
0.15289724,h00,h00
0.15293058,h00,h00
0.15296392,h00,h00
0.15299726,h00,h00
0.1530306,h00,h00
0.15306394,h00,h00
0.15309728,h00,h00
0.15313062,h00,h00
0.15316396,h00,h00
0.1531973,h00,h00
0.15323064,h00,h00
0.15326398,h00,h00
0.15329732,h00,h00
0.15333066,h00,h00
0.153364,h00,h00
0.15339734,h00,h00
0.15343068,h00,h00
0.15346402,h00,h00
0.15349736,h00,h00
0.1535307,h00,h00
0.15356404,h00,h00
0.15359738,h00,h00
0.15363072,h00,h00
0.15366406,h00,h00
0.1536974,h00,h00
0.15373074,h00,h00
0.15376408,h00,h00
0.15379742,h00,h00
0.15383076,h00,h00
0.1538641,h00,h00
0.15389744,h00,h00
0.15393078,h00,h00
0.15396412,h00,h00
0.15399746,h00,h00
0.1540308,h00,h00
0.15406414,h00,h00
0.15409748,h00,h00
0.15413082,h00,h00
0.15416416,h00,h00
0.1541975,h00,h00
0.15423084,h00,h00
0.15426418,h00,h00
0.15429752,h00,h00
0.15433086,h00,h00
0.1543642,h00,h00
0.15439754,h00,h00
0.15443088,h00,h00
0.15446422,h00,h00
0.15449756,h00,h00
0.1545309,h00,h00
0.15456424,h00,h00
0.15459758,h00,h00
0.15463092,h00,h00
0.15466426,h00,h00
0.1546976,h00,h00
0.15473094,h00,h00
0.15476428,h00,h00
0.15479762,h00,h00
0.15483096,h00,h00
0.1548643,h00,h00
0.15489764,h00,h00
0.15493098,h00,h00
0.15496432,h00,h00
0.15499766,h00,h00
0.155031,h00,h00
0.15506434,h00,h00
0.15509768,h00,h00
0.15513102,h00,h00
0.15516436,h00,h00
0.1551977,h00,h00
0.15523104,h00,h00
0.15526438,h00,h00
0.15529772,h00,h00
0.15533106,h00,h00
0.1553644,h00,h00
0.15539774,h00,h00
0.15543108,h00,h00
0.15546442,h00,h00
0.15549776,h00,h00
0.1555311,h00,h00
0.15556444,h00,h00
0.15559778,h00,h00
0.15563112,h00,h00
0.15566446,h00,h00
0.1556978,h00,h00
0.15573114,h00,h00
0.15576448,h00,h00
0.15579782,h00,h00
0.15583116,h00,h00
0.1558645,h00,h00
0.15589784,h00,h00
0.15593118,h00,h00
0.15596452,h00,h00
0.15599786,h00,h00
0.1560312,h00,h00
0.15606454,h00,h00
0.15609788,h00,h00
0.15613122,h00,h00
0.15616456,h00,h00
0.1561979,h00,h00
0.15623124,h00,h00
0.15626458,h00,h00
0.15629792,h00,h00
0.15633126,h00,h00
0.1563646,h00,h00
0.15639794,h00,h00
0.15643128,h00,h00
0.15646462,h00,h00
0.15649796,h00,h00
0.1565313,h00,h00
0.15656464,h00,h00
0.15659798,h00,h00
0.15663132,h00,h00
0.15666466,h00,h00
